frame_id,t_mono_ms,video_frame,rgb_path,depth_path,has_depth,depth_rtt_ms,depth_age_ms,pad_id,pos_x_cm,pos_y_cm,pos_z_cm,yaw_deg,height_cm,vgx,vgy,vgz,pitch_deg,roll_deg,bat_pct,act_roll,act_pitch,act_throttle,act_yaw,ctrl_state,near_left,near_mid,near_right,wander_state,wander_event
33,3892,32,,depth/000033.npy,1,154.9,261.4,-2.0,-200.0,-200.0,-200.0,51.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,40,WANDER_TURN,0.2137,0.3098,0.4785,WANDER_TURN,
34,4002,33,,depth/000034.npy,1,161.9,229.9,-2.0,-200.0,-200.0,-200.0,53.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,40,WANDER_TURN,0.1588,0.2981,0.4626,WANDER_TURN,
35,4115,34,,depth/000034.npy,1,161.9,345.7,-2.0,-200.0,-200.0,-200.0,55.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,40,WANDER_TURN,0.1588,0.2981,0.4626,WANDER_TURN,
36,4218,35,,depth/000036.npy,1,160.9,246.1,-2.0,-200.0,-200.0,-200.0,58.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,40,WANDER_TURN,0.1333,0.2825,0.447,WANDER_TURN,
37,4330,36,,depth/000037.npy,1,157.1,227.8,-2.0,-200.0,-200.0,-200.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,40,WANDER_TURN,0.1216,0.2744,0.4431,WANDER_TURN,
38,4445,37,,depth/000037.npy,1,157.1,340.6,-2.0,-200.0,-200.0,-200.0,65.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,40,WANDER_TURN,0.1216,0.2744,0.4431,WANDER_TURN,
39,4567,38,,depth/000039.npy,1,160.6,291.9,-2.0,-200.0,-200.0,-200.0,67.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,40,WANDER_TURN,0.1137,0.2666,0.4392,WANDER_TURN,
40,4688,39,,depth/000040.npy,1,157.2,281.9,-2.0,-200.0,-200.0,-200.0,69.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,40,WANDER_TURN,0.1059,0.2627,0.4353,WANDER_TURN,
41,4810,40,,depth/000041.npy,1,157.5,224.1,-2.0,-200.0,-200.0,-200.0,72.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,40,WANDER_TURN,0.0902,0.2432,0.4197,WANDER_TURN,
42,4921,41,,depth/000041.npy,1,157.5,334.0,-2.0,-200.0,-200.0,-200.0,74.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,40,WANDER_TURN,0.0902,0.2432,0.4197,WANDER_TURN,
43,5041,42,,depth/000043.npy,1,157.9,299.5,-2.0,-200.0,-200.0,-200.0,76.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,40,WANDER_TURN,0.0902,0.251,0.4275,WANDER_TURN,
44,5154,43,,depth/000044.npy,1,158.3,299.8,-2.0,-200.0,-200.0,-200.0,78.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,40,WANDER_TURN,0.0863,0.2313,0.396,WANDER_TURN,
45,5277,44,,depth/000044.npy,1,158.3,429.1,-2.0,-200.0,-200.0,-200.0,83.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,40,WANDER_TURN,0.0863,0.2313,0.396,WANDER_TURN,
46,5395,45,,depth/000046.npy,1,186.2,358.4,-2.0,-200.0,-200.0,-200.0,85.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,40,WANDER_TURN,0.0863,0.2354,0.3882,WANDER_TURN,
47,5497,46,,depth/000047.npy,1,149.5,254.0,-2.0,-200.0,-200.0,-200.0,87.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,40,WANDER_TURN,0.0784,0.1921,0.3098,WANDER_TURN,
48,5607,47,,depth/000047.npy,1,149.5,368.2,-2.0,-200.0,-200.0,-200.0,90.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,40,WANDER_TURN,0.0784,0.1921,0.3098,WANDER_TURN,
49,5726,48,,depth/000049.npy,1,171.3,317.8,-2.0,-200.0,-200.0,-200.0,92.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,40,WANDER_TURN,0.0863,0.1726,0.2588,WANDER_TURN,
50,5850,49,,depth/000050.npy,1,148.4,276.3,-2.0,-200.0,-200.0,-200.0,94.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,40,WANDER_TURN,0.0941,0.1451,0.1863,WANDER_TURN,
51,5958,50,,depth/000051.npy,1,157.9,219.1,-2.0,-200.0,-200.0,-200.0,97.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,40,WANDER_TURN,0.153,0.149,0.1333,WANDER_TURN,
52,6068,51,,depth/000051.npy,1,157.9,334.6,-2.0,-200.0,-200.0,-200.0,99.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,40,WANDER_TURN,0.153,0.149,0.1333,WANDER_TURN,
53,6174,52,,depth/000053.npy,1,163.1,272.8,-2.0,-200.0,-200.0,-200.0,104.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,40,WANDER_TURN,0.2844,0.2235,0.149,WANDER_TURN,
54,6286,53,,depth/000054.npy,1,160.1,234.8,-2.0,-200.0,-200.0,-200.0,107.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,40,WANDER_TURN,0.2705,0.1882,0.0941,WANDER_TURN,
55,6398,54,,depth/000054.npy,1,160.1,346.1,-2.0,-200.0,-200.0,-200.0,110.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,40,WANDER_TURN,0.2705,0.1882,0.0941,WANDER_TURN,
56,6516,55,,depth/000056.npy,1,164.3,377.0,-2.0,-200.0,-200.0,-200.0,112.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,40,WANDER_TURN,0.2903,0.1843,0.0804,WANDER_TURN,
57,6628,56,,depth/000057.npy,1,161.0,253.8,-2.0,-200.0,-200.0,-200.0,117.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,40,WANDER_TURN,0.3726,0.2235,0.0863,WANDER_TURN,
58,6738,57,,depth/000058.npy,1,162.9,198.2,-2.0,-200.0,-200.0,-200.0,120.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,0,WANDER_VERIFY,0.3765,0.2235,0.0863,WANDER_VERIFY,
59,6848,58,,depth/000058.npy,1,162.9,302.7,-2.0,-200.0,-200.0,-200.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,0,WANDER_VERIFY,0.3765,0.2235,0.0863,WANDER_VERIFY,
60,6955,59,,depth/000060.npy,1,169.3,246.7,-2.0,-200.0,-200.0,-200.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,0,WANDER_VERIFY,0.3999,0.2393,0.0823,WANDER_VERIFY,
61,7064,60,,depth/000061.npy,1,158.2,216.2,-2.0,-200.0,-200.0,-200.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,0,WANDER_VERIFY,0.4038,0.2354,0.0706,WANDER_VERIFY,
62,7166,61,,depth/000061.npy,1,158.2,316.5,-2.0,-200.0,-200.0,-200.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,0,WANDER_VERIFY,0.4038,0.2354,0.0706,WANDER_VERIFY,
63,7287,62,,depth/000063.npy,1,164.6,243.7,-2.0,-200.0,-200.0,-200.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,0,WANDER_VERIFY,0.4275,0.2471,0.0745,WANDER_VERIFY,
64,7394,63,,depth/000064.npy,1,163.1,253.0,-2.0,-200.0,-200.0,-200.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,0,WANDER_VERIFY,0.4158,0.2393,0.0745,WANDER_VERIFY,
65,7522,64,,depth/000064.npy,1,163.1,382.8,-2.0,-200.0,-200.0,-200.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,93.0,0,0,0,0,WANDER_VERIFY,0.4158,0.2393,0.0745,WANDER_VERIFY,
66,7641,65,,depth/000066.npy,1,162.9,313.5,-2.0,-200.0,-200.0,-200.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,0,0,0,WANDER_VERIFY,0.4275,0.2432,0.0745,WANDER_VERIFY,
67,7760,66,,depth/000067.npy,1,159.3,286.4,-2.0,-200.0,-200.0,-200.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,0,0,0,WANDER_VERIFY,0.4158,0.2354,0.0706,WANDER_VERIFY,
68,7870,67,,depth/000067.npy,1,159.3,399.9,-2.0,-200.0,-200.0,-200.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,0,0,0,WANDER_VERIFY,0.4158,0.2354,0.0706,WANDER_VERIFY,
69,7974,68,,depth/000069.npy,1,166.0,336.7,-2.0,-200.0,-200.0,-200.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,0,0,0,WANDER_VERIFY,0.4119,0.2354,0.0706,WANDER_VERIFY,
70,8087,69,,depth/000070.npy,1,168.4,236.6,-2.0,-200.0,-200.0,-200.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,0,0,0,WANDER_VERIFY,0.4197,0.2393,0.0745,WANDER_VERIFY,
71,8195,70,,depth/000070.npy,1,168.4,347.0,-2.0,-200.0,-200.0,-200.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,0,0,0,WANDER_VERIFY,0.4197,0.2393,0.0745,WANDER_VERIFY,
72,8316,71,,depth/000072.npy,1,174.1,343.4,-2.0,-200.0,-200.0,-200.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,0,0,0,WANDER_VERIFY,0.4197,0.2393,0.0745,WANDER_VERIFY,
73,8417,72,,depth/000073.npy,1,172.1,284.3,-2.0,-200.0,-200.0,-200.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,0,0,0,WANDER_VERIFY,0.4158,0.2393,0.0745,WANDER_VERIFY,
74,8540,73,,depth/000073.npy,1,172.1,412.6,-2.0,-200.0,-200.0,-200.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,0,0,0,WANDER_VERIFY,0.4158,0.2393,0.0745,WANDER_VERIFY,
75,8656,74,,depth/000075.npy,1,182.5,345.8,-2.0,-200.0,-200.0,-200.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,0,0,0,WANDER_VERIFY,0.4158,0.2393,0.0745,WANDER_VERIFY,
76,8759,75,,depth/000076.npy,1,175.8,288.7,-2.0,-200.0,-200.0,-200.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,0,0,0,WANDER_VERIFY,0.4197,0.2393,0.0706,WANDER_VERIFY,
77,8871,76,,depth/000076.npy,1,175.8,396.2,-2.0,-200.0,-200.0,-200.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,0,0,0,WANDER_VERIFY,0.4197,0.2393,0.0706,WANDER_VERIFY,
78,8979,77,,depth/000078.npy,1,173.5,265.3,-2.0,-200.0,-200.0,-200.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,0,0,0,WANDER_VERIFY,0.4314,0.2432,0.0745,WANDER_VERIFY,
79,9086,78,,depth/000078.npy,1,173.5,378.8,-2.0,-200.0,-200.0,-200.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,0,0,0,WANDER_VERIFY,0.4314,0.2432,0.0745,WANDER_VERIFY,
80,9217,79,,depth/000080.npy,1,162.9,372.3,-2.0,-200.0,-200.0,-200.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,0,0,0,WANDER_VERIFY,0.4275,0.2432,0.0706,WANDER_VERIFY,
81,9319,80,,depth/000081.npy,1,158.3,243.1,-2.0,-200.0,-200.0,-200.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,0,0,0,WANDER_VERIFY,0.4314,0.2393,0.0667,WANDER_VERIFY,
82,9430,81,,depth/000082.npy,1,167.7,286.2,-2.0,-200.0,-200.0,-200.0,123.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,0,0,0,WANDER_VERIFY,0.4431,0.2432,0.0706,WANDER_VERIFY,
83,9541,82,,depth/000082.npy,1,167.7,395.6,-2.0,-200.0,-200.0,-200.0,123.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,0,0,0,WANDER_VERIFY,0.4431,0.2432,0.0706,WANDER_VERIFY,
84,9648,83,,depth/000084.npy,1,161.0,281.1,-2.0,-200.0,-200.0,-200.0,123.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,0,0,0,WANDER_VERIFY,0.4509,0.2549,0.0745,WANDER_VERIFY,
85,9752,84,,depth/000085.npy,1,164.8,246.1,-2.0,-200.0,-200.0,-200.0,123.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,0,0,0,WANDER_CRUISE,0.4509,0.2549,0.0745,WANDER_CRUISE,"SEG(5,4.9)"
86,9863,85,,depth/000085.npy,1,164.8,355.4,-2.0,-200.0,-200.0,-200.0,123.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,5,0,0,WANDER_CRUISE,0.4509,0.2549,0.0745,WANDER_CRUISE,
87,9973,86,,depth/000087.npy,1,166.3,296.8,-2.0,-200.0,-200.0,-200.0,123.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,5,0,0,WANDER_CRUISE,0.4509,0.2549,0.0745,WANDER_CRUISE,
88,10082,87,,depth/000088.npy,1,161.5,199.1,-2.0,-200.0,-200.0,-200.0,123.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,5,0,0,WANDER_CRUISE,0.4392,0.2432,0.0706,WANDER_CRUISE,
89,10187,88,,depth/000088.npy,1,161.5,298.1,-2.0,-200.0,-200.0,-200.0,123.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,5,0,0,WANDER_CRUISE,0.4392,0.2432,0.0706,WANDER_CRUISE,
90,10299,89,,depth/000090.npy,1,170.9,290.3,-2.0,-200.0,-200.0,-200.0,123.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,5,0,0,WANDER_CRUISE,0.4392,0.2471,0.0745,WANDER_CRUISE,
91,10409,90,,depth/000090.npy,1,170.9,401.0,-2.0,-200.0,-200.0,-200.0,123.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,5,0,0,WANDER_CRUISE,0.4392,0.2471,0.0745,WANDER_CRUISE,
92,10526,91,,depth/000092.npy,1,175.0,353.6,-2.0,-200.0,-200.0,-200.0,123.0,50.0,0.0,0.0,0.0,0.0,0.0,92.0,0,5,0,0,WANDER_CRUISE,0.4353,0.2432,0.0706,WANDER_CRUISE,
93,10633,92,,depth/000093.npy,1,161.9,410.2,-2.0,-200.0,-200.0,-200.0,123.0,50.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.4314,0.2432,0.0706,WANDER_CRUISE,
94,10789,93,,depth/000093.npy,1,161.9,453.3,-1.0,-100.0,-100.0,-100.0,123.0,50.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.4314,0.2432,0.0706,WANDER_CRUISE,
95,10905,94,,depth/000095.npy,1,232.3,399.0,-1.0,-100.0,-100.0,-100.0,123.0,50.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.4236,0.2393,0.0706,WANDER_CRUISE,
96,11015,95,,depth/000096.npy,1,144.5,370.2,-1.0,-100.0,-100.0,-100.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.4314,0.2432,0.0745,WANDER_CRUISE,
97,11139,96,,depth/000097.npy,1,187.0,257.9,-1.0,-100.0,-100.0,-100.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.408,0.2313,0.0706,WANDER_CRUISE,
98,11266,97,,depth/000097.npy,1,187.0,379.8,-1.0,-100.0,-100.0,-100.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.408,0.2313,0.0706,WANDER_CRUISE,
99,11380,98,,depth/000099.npy,1,151.3,270.3,-1.0,-100.0,-100.0,-100.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.408,0.2313,0.0706,WANDER_CRUISE,
100,11485,99,,depth/000100.npy,1,162.1,251.9,-1.0,-100.0,-100.0,-100.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.396,0.2235,0.0667,WANDER_CRUISE,
101,11590,100,,depth/000100.npy,1,162.1,352.1,-1.0,-100.0,-100.0,-100.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.396,0.2235,0.0667,WANDER_CRUISE,
102,11710,101,,depth/000102.npy,1,168.0,300.2,-1.0,-100.0,-100.0,-100.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.3921,0.2235,0.0667,WANDER_CRUISE,
103,11819,102,,depth/000103.npy,1,163.4,244.9,-1.0,-100.0,-100.0,-100.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.3843,0.2235,0.0706,WANDER_CRUISE,
104,11941,103,,depth/000103.npy,1,163.4,373.3,-1.0,-100.0,-100.0,-100.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.3843,0.2235,0.0706,WANDER_CRUISE,
105,12055,104,,depth/000105.npy,1,166.4,311.9,-1.0,-100.0,-100.0,-100.0,122.0,40.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.3843,0.2235,0.0706,WANDER_CRUISE,
106,12166,105,,depth/000106.npy,1,160.4,280.9,-1.0,-100.0,-100.0,-100.0,122.0,40.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.3843,0.2235,0.0706,WANDER_CRUISE,
107,12273,106,,depth/000106.npy,1,160.4,392.7,-1.0,-100.0,-100.0,-100.0,122.0,40.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.3843,0.2235,0.0706,WANDER_CRUISE,
108,12402,107,,depth/000108.npy,1,167.7,329.4,-1.0,-100.0,-100.0,-100.0,122.0,40.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.3882,0.2235,0.0667,WANDER_CRUISE,
109,12520,108,,depth/000109.npy,1,170.5,273.4,-1.0,-100.0,-100.0,-100.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.3882,0.2235,0.0667,WANDER_CRUISE,
110,12632,109,,depth/000110.npy,1,166.7,222.8,-1.0,-100.0,-100.0,-100.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.3921,0.2235,0.0667,WANDER_CRUISE,
111,12753,110,,depth/000110.npy,1,166.7,346.2,-1.0,-100.0,-100.0,-100.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.3921,0.2235,0.0667,WANDER_CRUISE,
112,12873,111,,depth/000112.npy,1,164.3,303.1,-1.0,-100.0,-100.0,-100.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.3999,0.2313,0.0706,WANDER_CRUISE,
