frame_id,t_mono_ms,video_frame,rgb_path,depth_path,has_depth,depth_rtt_ms,depth_age_ms,pad_id,pos_x_cm,pos_y_cm,pos_z_cm,yaw_deg,height_cm,vgx,vgy,vgz,pitch_deg,roll_deg,bat_pct,act_roll,act_pitch,act_throttle,act_yaw,ctrl_state,near_left,near_mid,near_right,wander_state,wander_event
11,1249,10,,depth/000011.npy,1,154.9,237.3,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,0.0,0.0,0.0,-1.0,74.0,0,0,0,0,HOVER,0.2627,0.3608,0.2705,,
12,1376,11,,depth/000012.npy,1,147.8,250.2,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,0.0,0.0,0.0,-1.0,74.0,0,0,0,0,HOVER,0.2588,0.3608,0.2705,,
13,1504,12,,depth/000013.npy,1,152.3,200.0,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,0.0,0.0,0.0,0.0,74.0,0,0,0,0,HOVER,0.2588,0.3608,0.2705,,
14,1630,13,,depth/000013.npy,1,152.3,323.6,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,0.0,0.0,0.0,0.0,74.0,0,0,0,0,HOVER,0.2588,0.3608,0.2705,,
15,1753,14,,depth/000015.npy,1,150.0,355.7,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,0.0,0.0,0.0,0.0,74.0,0,0,0,0,HOVER,0.2588,0.3569,0.2627,,
16,1875,15,,depth/000016.npy,1,151.4,309.4,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,0.0,0.0,0.0,0.0,74.0,0,0,0,0,HOVER,0.2568,0.3608,0.2646,,
17,1989,16,,depth/000017.npy,1,150.1,260.1,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,0.0,0.0,0.0,0.0,74.0,0,25,0,0,CRUISE,0.2568,0.3647,0.2646,,
18,2110,17,,depth/000018.npy,1,154.6,211.4,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,0.0,0.0,-1.0,0.0,73.0,0,25,0,0,CRUISE,0.2568,0.3647,0.2646,,
19,2239,18,,depth/000018.npy,1,154.6,334.3,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,0.0,0.0,-1.0,0.0,73.0,0,25,0,0,CRUISE,0.2568,0.3647,0.2646,,
20,2355,19,,depth/000020.npy,1,153.2,322.6,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,0.0,0.0,-2.0,0.0,73.0,0,25,0,0,CRUISE,0.2568,0.3726,0.2686,,
21,2477,20,,depth/000020.npy,1,153.2,459.4,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,0.0,0.0,-2.0,0.0,73.0,0,25,0,0,CRUISE,0.2568,0.3726,0.2686,,
22,2615,21,,depth/000022.npy,1,254.8,415.8,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,-1.0,0.0,-2.0,0.0,73.0,0,25,0,0,CRUISE,0.2568,0.3765,0.2686,,
23,2724,22,,depth/000023.npy,1,139.6,321.5,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,-1.0,0.0,-2.0,0.0,73.0,0,25,0,0,CRUISE,0.2607,0.3765,0.2627,,
24,2841,23,,depth/000024.npy,1,174.9,244.4,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,-1.0,0.0,-1.0,0.0,73.0,0,25,0,0,CRUISE,0.2568,0.3765,0.2627,,
25,2962,24,,depth/000024.npy,1,174.9,372.6,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,-1.0,0.0,-2.0,0.0,73.0,0,25,0,0,CRUISE,0.2568,0.3765,0.2627,,
26,3069,25,,depth/000026.npy,1,153.0,307.1,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,-1.0,0.0,-2.0,0.0,73.0,0,25,0,0,CRUISE,0.2568,0.3804,0.2646,,
27,3189,26,,depth/000027.npy,1,165.9,257.1,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,-2.0,0.0,-2.0,0.0,73.0,0,25,0,0,CRUISE,0.2588,0.3804,0.2646,,
28,3299,27,,depth/000027.npy,1,165.9,369.1,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,-2.0,0.0,-1.0,0.0,73.0,0,25,0,0,CRUISE,0.2588,0.3804,0.2646,,
29,3410,28,,depth/000029.npy,1,159.3,316.3,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,-2.0,0.0,-1.0,0.0,73.0,0,25,0,0,CRUISE,0.2607,0.3882,0.2666,,
30,3530,29,,depth/000030.npy,1,160.8,262.7,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,-2.0,0.0,-1.0,0.0,73.0,0,25,0,0,CRUISE,0.2529,0.396,0.2666,,
31,3654,30,,depth/000031.npy,1,157.5,223.2,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,-2.0,0.0,-1.0,0.0,73.0,0,25,0,0,CRUISE,0.2549,0.4038,0.2646,,
32,3778,31,,depth/000032.npy,1,152.0,213.0,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,-2.0,0.0,-1.0,0.0,73.0,0,25,0,0,CRUISE,0.2549,0.4119,0.2627,,
33,3903,32,,depth/000032.npy,1,152.0,339.5,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,-2.0,0.0,-1.0,0.0,73.0,0,25,0,0,CRUISE,0.2549,0.4119,0.2627,,
34,4028,33,,depth/000034.npy,1,157.3,261.7,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,-2.0,0.0,-1.0,0.0,72.0,0,25,0,0,CRUISE,0.2568,0.4236,0.2607,,
35,4150,34,,depth/000035.npy,1,152.7,284.2,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,-2.0,0.0,-1.0,0.0,72.0,0,25,0,0,CRUISE,0.2568,0.4236,0.2607,,
36,4254,35,,depth/000036.npy,1,157.2,223.4,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,-2.0,0.0,-1.0,0.0,72.0,0,25,0,0,CRUISE,0.2568,0.4275,0.2627,,
37,4381,36,,depth/000036.npy,1,157.2,355.9,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,-2.0,0.0,-1.0,0.0,72.0,0,25,0,0,CRUISE,0.2568,0.4275,0.2627,,
38,4500,37,,depth/000038.npy,1,156.4,300.0,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,-2.0,0.0,-1.0,0.0,72.0,0,25,0,0,CRUISE,0.251,0.4314,0.2627,,
39,4610,38,,depth/000039.npy,1,155.4,247.1,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,-2.0,0.0,-1.0,0.0,72.0,0,16,0,0,pre_orbit acquiring1/2 M0.45,0.2646,0.4509,0.2646,,
40,4721,39,,depth/000040.npy,1,163.3,223.1,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,-2.0,0.0,-1.0,-1.0,72.0,9,15,0,-5,"ORBIT pos-0.03 orbit L0.26 M0.45 R0.26 tn0.51 yaw+0 pit+15 rc(9, 15, 0, -5)",0.2646,0.4548,0.2666,,
41,4850,40,,depth/000040.npy,1,163.3,352.1,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,-2.0,0.0,0.0,-1.0,72.0,8,14,0,-9,"ORBIT pos-0.05 orbit L0.26 M0.45 R0.27 tn0.51 yaw-4 pit+14 rc(8, 14, 0, -9)",0.2646,0.4548,0.2666,,
42,4970,41,,depth/000042.npy,1,157.2,267.4,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,-2.0,0.0,0.0,-1.0,72.0,7,13,0,-9,"ORBIT pos-0.07 orbit L0.27 M0.47 R0.27 tn0.52 yaw-5 pit+13 rc(7, 13, 0, -9)",0.2686,0.4746,0.2705,,
43,5093,42,,depth/000043.npy,1,159.7,260.4,-1.0,-100.0,-100.0,-100.0,87.0,70.0,0.0,-2.0,0.0,0.0,0.0,72.0,6,13,0,-12,"ORBIT pos-0.10 orbit L0.27 M0.48 R0.27 tn0.53 yaw-8 pit+13 rc(6, 13, 0, -12)",0.2744,0.4785,0.2686,,
44,5203,43,,depth/000044.npy,1,168.8,279.0,-1.0,-100.0,-100.0,-100.0,87.0,70.0,0.0,-2.0,0.0,0.0,0.0,72.0,6,13,0,-13,"ORBIT pos-0.11 orbit L0.27 M0.48 R0.27 tn0.53 yaw-9 pit+13 rc(6, 13, 0, -13)",0.2783,0.4863,0.2705,,
45,5319,44,,depth/000044.npy,1,168.8,393.8,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,-2.0,0.0,0.0,0.0,72.0,5,12,0,-13,"ORBIT pos-0.13 orbit L0.28 M0.49 R0.27 tn0.54 yaw-10 pit+12 rc(5, 12, 0, -13)",0.2783,0.4863,0.2705,,
46,5425,45,,depth/000046.npy,1,163.5,260.2,-1.0,-100.0,-100.0,-100.0,86.0,70.0,0.0,-2.0,0.0,0.0,-1.0,72.0,4,11,0,-13,"ORBIT pos-0.14 orbit L0.29 M0.49 R0.27 tn0.55 yaw-11 pit+11 rc(4, 11, 0, -13)",0.2864,0.4902,0.2725,,
47,5537,46,,depth/000047.npy,1,166.7,229.5,-1.0,-100.0,-100.0,-100.0,85.0,70.0,0.0,-1.0,0.0,0.0,-1.0,72.0,4,10,0,-14,"ORBIT pos-0.15 orbit L0.29 M0.49 R0.27 tn0.56 yaw-12 pit+10 rc(4, 10, 0, -14)",0.2942,0.4902,0.2725,,
48,5666,47,,depth/000047.npy,1,166.7,357.7,-1.0,-100.0,-100.0,-100.0,84.0,70.0,0.0,-1.0,0.0,0.0,-1.0,72.0,4,10,0,-15,"ORBIT pos-0.16 orbit L0.29 M0.49 R0.27 tn0.57 yaw-13 pit+10 rc(4, 10, 0, -15)",0.2942,0.4902,0.2725,,
49,5792,48,,depth/000049.npy,1,159.5,290.5,-1.0,-100.0,-100.0,-100.0,83.0,70.0,0.0,-1.0,0.0,0.0,-1.0,72.0,3,9,0,-16,"ORBIT pos-0.18 orbit L0.30 M0.49 R0.26 tn0.58 yaw-14 pit+9 rc(3, 9, 0, -16)",0.302,0.4863,0.2646,,
50,5904,49,,depth/000050.npy,1,156.9,306.6,-1.0,-100.0,-100.0,-100.0,82.0,70.0,0.0,-1.0,0.0,0.0,-1.0,72.0,3,8,0,-17,"ORBIT pos-0.18 orbit L0.30 M0.49 R0.26 tn0.58 yaw-15 pit+8 rc(3, 8, 0, -17)",0.302,0.498,0.2627,,
51,6024,50,,depth/000051.npy,1,161.1,265.7,-1.0,-100.0,-100.0,-100.0,81.0,70.0,0.0,-1.0,0.0,0.0,-1.0,71.0,2,8,0,-16,"ORBIT pos-0.19 orbit L0.30 M0.50 R0.26 tn0.60 yaw-15 pit+8 rc(2, 8, 0, -16)",0.2825,0.5215,0.2646,,
52,6139,51,,depth/000051.npy,1,161.1,377.6,-1.0,-100.0,-100.0,-100.0,79.0,70.0,0.0,-1.0,0.0,0.0,-1.0,71.0,2,7,0,-16,"ORBIT pos-0.19 orbit L0.28 M0.52 R0.26 tn0.60 yaw-15 pit+7 rc(2, 7, 0, -16)",0.2825,0.5215,0.2646,,
53,6256,52,,depth/000053.npy,1,182.1,303.0,-1.0,-100.0,-100.0,-100.0,78.0,70.0,0.0,-1.0,0.0,0.0,-1.0,71.0,3,6,0,-16,"ORBIT pos-0.17 orbit L0.27 M0.55 R0.27 tn0.61 yaw-14 pit+6 rc(3, 6, 0, -16)",0.2666,0.5488,0.2686,,
54,6371,53,,depth/000053.npy,1,182.1,447.4,-1.0,-100.0,-100.0,-100.0,76.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,4,6,0,-15,"ORBIT pos-0.16 orbit L0.27 M0.55 R0.27 tn0.61 yaw-13 pit+6 rc(4, 6, 0, -15)",0.2666,0.5488,0.2686,,
55,6510,54,,depth/000055.npy,1,193.5,348.6,-1.0,-100.0,-100.0,-100.0,75.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,5,6,0,-13,"ORBIT pos-0.12 orbit L0.24 M0.56 R0.26 tn0.61 yaw-10 pit+6 rc(5, 6, 0, -13)",0.2432,0.5566,0.2607,,
56,6621,55,,depth/000056.npy,1,152.0,311.5,-1.0,-100.0,-100.0,-100.0,74.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,6,6,0,-12,"ORBIT pos-0.10 orbit L0.24 M0.56 R0.26 tn0.62 yaw-8 pit+6 rc(6, 6, 0, -12)",0.2432,0.5605,0.2627,,
57,6742,56,,depth/000057.npy,1,194.0,315.9,-1.0,-100.0,-100.0,-100.0,74.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,8,6,0,-10,"ORBIT pos-0.06 orbit L0.24 M0.56 R0.26 tn0.62 yaw-5 pit+6 rc(8, 6, 0, -10)",0.2393,0.5649,0.2588,,
58,6861,57,,depth/000057.npy,1,194.0,440.1,-1.0,-100.0,-100.0,-100.0,72.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,8,5,0,-5,"ORBIT pos-0.04 orbit L0.24 M0.56 R0.26 tn0.62 yaw+0 pit+5 rc(8, 5, 0, -5)",0.2393,0.5649,0.2588,,
59,6972,58,,depth/000059.npy,1,155.8,307.7,-1.0,-100.0,-100.0,-100.0,71.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,9,5,0,-5,"ORBIT pos+0.01 orbit L0.24 M0.55 R0.28 tn0.62 yaw+0 pit+5 rc(9, 5, 0, -5)",0.2354,0.5488,0.2844,,
60,7089,59,,depth/000060.npy,1,168.1,259.9,-1.0,-100.0,-100.0,-100.0,71.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,9,5,0,-5,"ORBIT pos+0.04 orbit L0.24 M0.55 R0.28 tn0.62 yaw+0 pit+5 rc(9, 5, 0, -5)",0.2333,0.5293,0.3118,,
61,7201,60,,depth/000060.npy,1,168.1,383.2,-1.0,-100.0,-100.0,-100.0,71.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,7,5,0,2,"ORBIT pos+0.08 orbit L0.23 M0.53 R0.31 tn0.63 yaw+6 pit+5 rc(7, 5, 0, 2)",0.2333,0.5293,0.3118,,
62,7316,61,,depth/000062.npy,1,166.3,319.8,-1.0,-100.0,-100.0,-100.0,71.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,6,5,0,4,"ORBIT pos+0.10 orbit L0.24 M0.52 R0.33 tn0.63 yaw+8 pit+5 rc(6, 5, 0, 4)",0.2393,0.5176,0.3254,,
63,7430,62,,depth/000063.npy,1,163.6,265.9,-1.0,-100.0,-100.0,-100.0,71.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,5,5,0,7,"ORBIT pos+0.13 orbit L0.24 M0.51 R0.33 tn0.64 yaw+10 pit+5 rc(5, 5, 0, 7)",0.2354,0.5059,0.3254,,
64,7555,63,,depth/000064.npy,1,162.7,247.4,-1.0,-100.0,-100.0,-100.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,4,0,0,9,"ORBIT pos+0.14 orbit L0.24 M0.51 R0.33 tn0.64 yaw+11 pit+0 rc(4, 0, 0, 9)",0.2393,0.5117,0.3293,,
65,7680,64,,depth/000064.npy,1,162.7,371.1,-1.0,-100.0,-100.0,-100.0,70.0,70.0,0.0,0.0,0.0,-1.0,0.0,71.0,4,0,0,11,"ORBIT pos+0.16 orbit L0.24 M0.51 R0.33 tn0.65 yaw+13 pit+0 rc(4, 0, 0, 11)",0.2393,0.5117,0.3293,,
66,7805,65,,depth/000066.npy,1,152.3,305.1,-1.0,-100.0,-100.0,-100.0,71.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,3,0,0,11,"ORBIT pos+0.16 orbit L0.24 M0.51 R0.33 tn0.65 yaw+13 pit+0 rc(3, 0, 0, 11)",0.2393,0.5059,0.3254,,
67,7922,66,,depth/000067.npy,1,155.0,254.0,-1.0,-100.0,-100.0,-100.0,71.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,3,0,0,11,"ORBIT pos+0.17 orbit L0.24 M0.52 R0.32 tn0.65 yaw+13 pit+0 rc(3, 0, 0, 11)",0.2373,0.5215,0.3176,,
68,8028,67,,depth/000068.npy,1,159.5,202.5,-1.0,-100.0,-100.0,-100.0,71.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,3,0,0,11,"ORBIT pos+0.17 orbit L0.24 M0.52 R0.32 tn0.65 yaw+13 pit+0 rc(3, 0, 0, 11)",0.2354,0.5293,0.3137,,
69,8134,68,,depth/000068.npy,1,159.5,303.3,-1.0,-100.0,-100.0,-100.0,71.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,4,0,0,11,"ORBIT pos+0.16 orbit L0.24 M0.53 R0.31 tn0.65 yaw+13 pit+0 rc(4, 0, 0, 11)",0.2354,0.5293,0.3137,,
70,8244,69,,depth/000070.npy,1,167.8,314.6,-1.0,-100.0,-100.0,-100.0,71.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,4,0,0,10,"ORBIT pos+0.15 orbit L0.24 M0.54 R0.31 tn0.65 yaw+12 pit+0 rc(4, 0, 0, 10)",0.2393,0.5371,0.3137,,
71,8367,70,,depth/000071.npy,1,158.3,214.1,-1.0,-100.0,-100.0,-100.0,71.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,4,0,0,10,"ORBIT pos+0.14 orbit L0.23 M0.56 R0.31 tn0.65 yaw+12 pit+0 rc(4, 0, 0, 10)",0.2313,0.5566,0.3098,,
72,8497,71,,depth/000071.npy,1,158.3,335.1,-1.0,-100.0,-100.0,-100.0,71.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,4,0,0,9,"ORBIT pos+0.14 orbit L0.23 M0.56 R0.31 tn0.66 yaw+11 pit+0 rc(4, 0, 0, 9)",0.2313,0.5566,0.3098,,
73,8629,72,,depth/000073.npy,1,165.3,323.0,-1.0,-100.0,-100.0,-100.0,71.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,5,0,0,7,"ORBIT pos+0.13 orbit L0.23 M0.57 R0.31 tn0.66 yaw+10 pit+0 rc(5, 0, 0, 7)",0.2294,0.5688,0.3059,,
74,8748,73,,depth/000073.npy,1,165.3,470.5,-1.0,-100.0,-100.0,-100.0,71.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,5,0,0,7,"ORBIT pos+0.13 orbit L0.23 M0.57 R0.31 tn0.66 yaw+10 pit+0 rc(5, 0, 0, 7)",0.2294,0.5688,0.3059,,
75,8849,74,,depth/000075.npy,1,282.1,422.0,-1.0,-100.0,-100.0,-100.0,71.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,5,0,0,7,"ORBIT pos+0.12 orbit L0.23 M0.58 R0.30 tn0.67 yaw+10 pit+0 rc(5, 0, 0, 7)",0.2274,0.5806,0.2981,,
76,8960,75,,depth/000076.npy,1,144.0,270.5,-1.0,-100.0,-100.0,-100.0,71.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,6,0,0,5,"ORBIT pos+0.11 orbit L0.24 M0.60 R0.30 tn0.67 yaw+9 pit+0 rc(6, 0, 0, 5)",0.2354,0.6001,0.302,,
77,9074,76,,depth/000076.npy,1,144.0,339.9,-1.0,-100.0,-100.0,-100.0,72.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,6,0,0,5,"ORBIT pos+0.11 orbit L0.24 M0.60 R0.30 tn0.68 yaw+9 pit+0 rc(6, 0, 0, 5)",0.2354,0.6001,0.302,,
78,9185,77,,depth/000078.npy,1,244.7,288.1,-1.0,-100.0,-100.0,-100.0,72.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,6,0,0,4,"ORBIT pos+0.10 orbit L0.24 M0.61 R0.30 tn0.69 yaw+8 pit+0 rc(6, 0, 0, 4)",0.2393,0.6118,0.2981,,
79,9296,78,,depth/000078.npy,1,244.7,403.3,-1.0,-100.0,-100.0,-100.0,72.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,6,0,0,4,"ORBIT pos+0.10 orbit L0.24 M0.61 R0.30 tn0.70 yaw+8 pit+0 rc(6, 0, 0, 4)",0.2393,0.6118,0.2981,,
80,9401,79,,depth/000080.npy,1,163.9,299.5,-1.0,-100.0,-100.0,-100.0,73.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,6,0,0,3,"ORBIT pos+0.09 orbit L0.24 M0.62 R0.30 tn0.71 yaw+7 pit+0 rc(6, 0, 0, 3)",0.2412,0.6196,0.2981,,
81,9506,80,,depth/000081.npy,1,160.7,199.8,-1.0,-100.0,-100.0,-100.0,73.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,7,0,0,3,"ORBIT pos+0.09 orbit L0.24 M0.62 R0.30 tn0.71 yaw+7 pit+0 rc(7, 0, 0, 3)",0.2393,0.6274,0.2666,,
82,9617,81,,depth/000081.npy,1,160.7,308.4,-1.0,-100.0,-100.0,-100.0,73.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,7,0,0,2,"ORBIT pos+0.07 orbit L0.24 M0.63 R0.27 tn0.73 yaw+6 pit+0 rc(7, 0, 0, 2)",0.2393,0.6274,0.2666,,
83,9725,82,,depth/000083.npy,1,170.2,301.7,-1.0,-100.0,-100.0,-100.0,74.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,7,0,0,1,"ORBIT pos+0.06 orbit L0.23 M0.62 R0.27 tn0.73 yaw+5 pit+0 rc(7, 0, 0, 1)",0.2313,0.6235,0.2666,,
84,9838,83,,depth/000083.npy,1,170.2,417.9,-1.0,-100.0,-100.0,-100.0,74.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,8,0,0,-1,"ORBIT pos+0.05 orbit L0.23 M0.62 R0.27 tn0.73 yaw+4 pit+0 rc(8, 0, 0, -1)",0.2313,0.6235,0.2666,,
85,9945,84,,depth/000085.npy,1,184.3,349.7,-1.0,-100.0,-100.0,-100.0,74.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,8,-5,0,-5,"ORBIT pos+0.04 orbit L0.24 M0.63 R0.25 tn0.74 yaw+0 pit-5 rc(8, -5, 0, -5)",0.2354,0.6313,0.251,,
86,10057,85,,depth/000086.npy,1,157.3,285.3,-1.0,-100.0,-100.0,-100.0,74.0,70.0,0.0,0.0,0.0,0.0,0.0,69.0,9,-5,0,-5,"ORBIT pos+0.02 orbit L0.22 M0.64 R0.25 tn0.75 yaw+0 pit-5 rc(9, -5, 0, -5)",0.2235,0.6431,0.251,,
87,10182,86,,depth/000086.npy,1,157.3,441.4,-1.0,-100.0,-100.0,-100.0,74.0,70.0,0.0,0.0,0.0,0.0,0.0,69.0,10,-5,0,-6,"ORBIT pos+0.01 orbit L0.22 M0.64 R0.25 tn0.75 yaw+0 pit-5 rc(10, -5, 0, -6)",0.2235,0.6431,0.251,,
88,10283,87,,depth/000088.npy,1,192.3,349.6,-1.0,-100.0,-100.0,-100.0,74.0,70.0,0.0,0.0,0.0,0.0,0.0,69.0,10,-5,0,-6,"ORBIT pos+0.00 orbit L0.23 M0.65 R0.25 tn0.75 yaw+0 pit-5 rc(10, -5, 0, -6)",0.2313,0.6509,0.251,,
89,10395,88,,depth/000089.npy,1,171.0,285.8,-1.0,-100.0,-100.0,-100.0,74.0,70.0,0.0,0.0,0.0,0.0,0.0,69.0,9,-6,0,-5,"ORBIT pos-0.02 orbit L0.24 M0.64 R0.25 tn0.76 yaw+0 pit-6 rc(9, -6, 0, -5)",0.2373,0.6353,0.2549,,
90,10505,89,,depth/000089.npy,1,171.0,394.3,-1.0,-100.0,-100.0,-100.0,74.0,70.0,0.0,0.0,0.0,0.0,0.0,69.0,9,-6,0,-5,"ORBIT pos-0.02 orbit L0.24 M0.64 R0.25 tn0.76 yaw+0 pit-6 rc(9, -6, 0, -5)",0.2373,0.6353,0.2549,,
91,10614,90,,depth/000091.npy,1,168.9,310.1,-1.0,-100.0,-100.0,-100.0,74.0,70.0,0.0,0.0,0.0,0.0,0.0,69.0,8,-5,0,-5,"ORBIT pos-0.04 orbit L0.24 M0.64 R0.25 tn0.75 yaw+0 pit-5 rc(8, -5, 0, -5)",0.2354,0.6353,0.2549,,
92,10727,91,,depth/000092.npy,1,162.7,200.0,-1.0,-100.0,-100.0,-100.0,75.0,70.0,0.0,0.0,0.0,0.0,0.0,69.0,8,-5,0,-5,"ORBIT pos-0.05 orbit L0.24 M0.64 R0.25 tn0.75 yaw+0 pit-5 rc(8, -5, 0, -5)",0.2471,0.6079,0.251,,
93,10841,92,,depth/000092.npy,1,162.7,310.2,-1.0,-100.0,-100.0,-100.0,75.0,70.0,0.0,0.0,0.0,0.0,0.0,69.0,7,0,0,-9,"ORBIT pos-0.06 orbit L0.25 M0.61 R0.25 tn0.72 yaw-5 pit+0 rc(7, 0, 0, -9)",0.2471,0.6079,0.251,,
94,10962,93,,depth/000094.npy,1,160.2,331.3,-1.0,-100.0,-100.0,-100.0,75.0,70.0,0.0,0.0,0.0,0.0,0.0,69.0,7,0,0,-10,"ORBIT pos-0.08 orbit L0.25 M0.60 R0.25 tn0.71 yaw-6 pit+0 rc(7, 0, 0, -10)",0.2549,0.6001,0.2549,,
